time,position_x,position_y,position_z,angle_x,angle_y,angle_z,pos_std
2026-05-19-10-39-23,0.640000,14.700000,26.549999,-3.700000,-1.200000,28.500000,1.200000
2026-05-19-10-39-23,0.650000,14.710000,26.540001,-3.900000,-2.100000,25.000000,1.200000
2026-05-19-10-39-24,0.660000,14.700000,26.490000,-3.100000,-1.900000,23.100000,1.200000
2026-05-19-10-39-24,0.700000,14.710000,26.500000,-3.100000,0.700000,18.200001,1.200000
2026-05-19-10-39-24,0.690000,14.730000,26.549999,-0.700000,-0.400000,16.700001,1.200000
2026-05-19-10-39-25,0.660000,14.720000,26.570000,-1.100000,-1.300000,13.600000,1.200000
2026-05-19-10-39-25,0.660000,14.750000,26.540001,-1.600000,-1.300000,11.000000,1.200000
2026-05-19-10-39-25,0.670000,14.730000,26.520000,-2.000000,-2.700000,10.100000,1.200000
2026-05-19-10-39-26,0.680000,14.710000,26.500000,-4.600000,-2.500000,6.600000,1.200000
2026-05-19-10-39-26,0.720000,14.750000,26.510000,-3.600000,-0.100000,2.400000,1.200000
2026-05-19-10-39-26,0.700000,14.760000,26.540001,-0.700000,-0.600000,1.100000,1.200000
2026-05-19-10-39-27,0.680000,14.760000,26.540001,-0.200000,-0.300000,-2.300000,1.200000
2026-05-19-10-39-27,0.690000,14.750000,26.540001,0.300000,-1.300000,-5.200000,1.200000
2026-05-19-10-39-27,0.680000,14.750000,26.520000,-1.300000,-3.100000,-7.400000,1.200000
2026-05-19-10-39-28,0.700000,14.770000,26.500000,-2.400000,-3.000000,-10.600000,1.200000
2026-05-19-10-39-28,0.720000,14.760000,26.490000,-0.500000,-1.400000,-13.600000,1.200000
2026-05-19-10-39-29,0.740000,14.750000,26.530001,-1.100000,0.100000,-16.799999,1.200000
2026-05-19-10-39-29,0.730000,14.770000,26.549999,-0.300000,-0.400000,-20.700001,1.200000
2026-05-19-10-39-29,0.700000,14.770000,26.540001,0.500000,-1.800000,-22.400000,1.200000
2026-05-19-10-39-29,0.700000,14.780000,26.510000,0.300000,-1.300000,-24.500000,1.200000
2026-05-19-10-39-30,0.750000,14.780000,26.510000,0.500000,0.200000,-29.000000,1.200000
2026-05-19-10-39-30,0.750000,14.760000,26.510000,2.100000,-1.100000,-30.500000,1.200000
2026-05-19-10-39-31,0.760000,14.770000,26.520000,1.400000,-0.300000,-34.799999,1.200000
2026-05-19-10-39-31,0.750000,14.790000,26.530001,2.300000,-1.000000,-38.500000,1.200000
2026-05-19-10-39-31,0.750000,14.790000,26.520000,1.600000,-0.300000,-41.400002,1.200000
2026-05-19-10-39-32,0.780000,14.800000,26.510000,1.800000,-0.800000,-45.299999,1.200000
2026-05-19-10-39-32,0.780000,14.780000,26.510000,1.800000,-0.000000,-47.299999,1.200000
2026-05-19-10-39-33,0.780000,14.790000,26.540001,1.900000,-0.000000,-51.299999,1.200000
2026-05-19-10-39-33,0.760000,14.790000,26.520000,3.000000,-0.600000,-53.900002,1.200000
2026-05-19-10-39-33,0.800000,14.780000,26.480000,1.500000,2.200000,-58.700001,1.200000
2026-05-19-10-39-34,0.840000,14.770000,26.530001,3.500000,1.300000,-59.099998,1.200000
2026-05-19-10-39-34,0.790000,14.790000,26.559999,3.500000,-0.400000,-61.700001,1.200000
2026-05-19-10-39-34,0.790000,14.800000,26.540001,3.100000,0.100000,-64.699997,1.200000
2026-05-19-10-39-35,0.810000,14.810000,26.500000,3.000000,-0.700000,-65.599998,1.200000
2026-05-19-10-39-35,0.840000,14.790000,26.480000,1.200000,1.100000,-69.599998,1.200000
2026-05-19-10-39-35,0.870000,14.760000,26.520000,2.200000,2.100000,-70.400002,1.200000
2026-05-19-10-39-36,0.830000,14.780000,26.540001,3.100000,1.200000,-73.099998,1.200000
2026-05-19-10-39-36,0.830000,14.790000,26.530001,3.000000,1.600000,-75.699997,1.200000
2026-05-19-10-39-36,0.850000,14.790000,26.510000,3.200000,0.700000,-77.900002,1.200000
2026-05-19-10-39-37,0.870000,14.790000,26.520000,3.100000,0.900000,-79.800003,1.200000
2026-05-19-10-39-37,0.880000,14.780000,26.510000,2.200000,1.800000,-82.000000,1.200000
2026-05-19-10-39-38,0.870000,14.770000,26.490000,1.700000,3.200000,-84.500000,1.200000
2026-05-19-10-39-38,0.880000,14.760000,26.510000,1.500000,4.200000,-86.199997,1.200000
2026-05-19-10-39-38,0.880000,14.760000,26.540001,2.900000,4.000000,-87.400002,1.200000
2026-05-19-10-39-38,0.870000,14.790000,26.530001,3.500000,2.000000,-90.000000,1.200000
2026-05-19-10-39-39,0.890000,14.790000,26.510000,4.000000,2.500000,-92.300003,1.200000
2026-05-19-10-39-39,0.900000,14.770000,26.510000,3.200000,2.300000,-94.199997,1.200000
2026-05-19-10-39-39,0.910000,14.750000,26.500000,1.800000,3.000000,-96.699997,1.200000
2026-05-19-10-39-40,0.890000,14.750000,26.510000,1.500000,3.500000,-98.500000,1.200000
2026-05-19-10-39-40,0.900000,14.770000,26.530001,0.600000,3.000000,-102.300003,1.200000
2026-05-19-10-39-40,0.920000,14.770000,26.510000,0.300000,3.100000,-104.500000,1.200000
2026-05-19-10-39-41,0.940000,14.750000,26.500000,1.300000,4.400000,-106.000000,1.200000
2026-05-19-10-39-41,0.920000,14.730000,26.500000,2.900000,3.900000,-107.599998,1.200000
2026-05-19-10-39-41,0.910000,14.740000,26.510000,2.700000,4.200000,-111.199997,1.200000
2026-05-19-10-39-42,0.930000,14.740000,26.520000,2.500000,4.500000,-113.599998,1.200000
2026-05-19-10-39-42,0.940000,14.740000,26.520000,2.300000,4.300000,-115.400002,1.200000
2026-05-19-10-39-42,0.960000,14.750000,26.520000,2.000000,3.700000,-117.400002,1.200000
2026-05-19-10-39-43,0.950000,14.730000,26.500000,1.100000,4.800000,-120.500000,1.200000
2026-05-19-10-39-43,0.940000,14.720000,26.510000,2.600000,4.500000,-122.500000,1.200000
2026-05-19-10-39-44,0.930000,14.730000,26.500000,2.200000,5.500000,-125.699997,1.200000
2026-05-19-10-39-44,0.960000,14.700000,26.510000,2.900000,5.900000,-128.500000,1.200000
2026-05-19-10-39-44,0.980000,14.710000,26.520000,3.500000,4.800000,-129.899994,1.200000
2026-05-19-10-39-45,0.990000,14.720000,26.510000,1.600000,4.800000,-132.899994,1.200000
2026-05-19-10-39-45,0.950000,14.710000,26.500000,1.600000,6.600000,-134.899994,1.200000
2026-05-19-10-39-46,0.930000,14.700000,26.520000,0.500000,5.600000,-138.199997,1.200000
2026-05-19-10-39-46,0.980000,14.690000,26.490000,0.500000,5.000000,-140.800003,1.200000
2026-05-19-10-39-46,0.980000,14.660000,26.480000,1.700000,7.200000,-142.699997,1.200000
2026-05-19-10-39-47,0.960000,14.660000,26.520000,2.000000,6.800000,-144.199997,1.200000
2026-05-19-10-39-47,0.970000,14.690000,26.549999,1.000000,5.200000,-146.000000,1.200000
2026-05-19-10-39-47,0.970000,14.700000,26.520000,0.800000,4.900000,-147.500000,1.200000
2026-05-19-10-39-48,0.970000,14.690000,26.469999,0.400000,4.800000,-151.300003,1.200000
2026-05-19-10-39-48,0.960000,14.660000,26.459999,0.200000,5.000000,-152.100006,1.200000
2026-05-19-10-39-48,0.960000,14.620000,26.469999,0.400000,6.600000,-153.300003,1.200000
2026-05-19-10-39-48,0.950000,14.610000,26.510000,1.700000,7.100000,-154.300003,1.200000
2026-05-19-10-39-49,0.980000,14.650000,26.530001,0.900000,6.100000,-156.600006,1.200000
2026-05-19-10-39-49,0.980000,14.670000,26.490000,1.400000,6.000000,-159.100006,1.200000
2026-05-19-10-39-50,0.960000,14.640000,26.480000,-1.200000,6.200000,-162.399994,1.200000
2026-05-19-10-39-50,0.960000,14.590000,26.490000,0.700000,6.600000,-164.399994,1.200000
2026-05-19-10-39-50,0.970000,14.600000,26.500000,-0.300000,6.900000,-166.600006,1.200000
2026-05-19-10-39-51,0.980000,14.620000,26.490000,0.600000,6.600000,-168.600006,1.200000
2026-05-19-10-39-51,0.940000,14.610000,26.480000,-0.400000,8.200000,-172.600006,1.200000
2026-05-19-10-39-51,0.940000,14.560000,26.510000,0.700000,6.500000,-174.399994,1.200000
2026-05-19-10-39-52,0.990000,14.590000,26.510000,1.200000,4.100000,-175.800003,1.200000
2026-05-19-10-39-52,1.000000,14.590000,26.459999,0.200000,4.800000,-178.000000,1.200000
2026-05-19-10-39-52,0.940000,14.570000,26.430000,-0.600000,7.300000,-179.199997,1.200000
2026-05-19-10-39-53,0.890000,14.560000,26.480000,-3.300000,7.500000,178.699997,1.200000
2026-05-19-10-39-53,0.910000,14.550000,26.520000,-4.000000,7.200000,177.100006,1.200000
2026-05-19-10-39-54,0.970000,14.560000,26.510000,-3.900000,6.400000,174.899994,1.200000
2026-05-19-10-39-54,0.960000,14.540000,26.469999,-2.300000,6.400000,172.399994,1.200000
2026-05-19-10-39-54,0.930000,14.550000,26.440001,-1.500000,5.600000,171.500000,1.200000
2026-05-19-10-39-55,0.880000,14.550000,26.440001,-2.200000,7.900000,168.100006,1.200000
2026-05-19-10-39-55,0.870000,14.540000,26.500000,-2.700000,8.600000,166.199997,1.200000
2026-05-19-10-39-56,0.930000,14.520000,26.530001,-2.600000,5.900000,164.100006,1.200000
2026-05-19-10-39-56,0.960000,14.520000,26.490000,-3.000000,5.200000,162.899994,1.200000
2026-05-19-10-39-56,0.920000,14.520000,26.420000,-2.900000,5.600000,161.300003,1.200000
2026-05-19-10-39-57,0.850000,14.540000,26.430000,-2.800000,7.100000,158.199997,1.200000
2026-05-19-10-39-57,0.850000,14.540000,26.490000,-3.800000,6.700000,156.500000,1.200000
2026-05-19-10-39-57,0.900000,14.500000,26.510000,-3.900000,5.800000,153.800003,1.200000
2026-05-19-10-39-58,0.910000,14.500000,26.480000,-4.300000,5.700000,152.500000,1.200000
2026-05-19-10-39-58,0.880000,14.510000,26.430000,-3.400000,6.800000,150.699997,1.200000
2026-05-19-10-39-58,0.850000,14.520000,26.420000,-3.500000,6.700000,150.199997,1.200000
2026-05-19-10-39-58,0.850000,14.530000,26.430000,-3.800000,6.600000,148.100006,1.200000
2026-05-19-10-39-59,0.860000,14.520000,26.450001,-2.800000,5.900000,146.899994,1.200000
2026-05-19-10-39-59,0.860000,14.500000,26.469999,-3.200000,6.600000,141.899994,1.200000
2026-05-19-10-39-59,0.830000,14.500000,26.480000,-3.600000,7.100000,141.899994,1.200000
2026-05-19-10-40-00,0.850000,14.490000,26.480000,-4.400000,5.500000,138.600006,1.200000
2026-05-19-10-40-00,0.870000,14.470000,26.459999,-5.400000,3.900000,137.199997,1.200000
2026-05-19-10-40-00,0.870000,14.480000,26.400000,-4.500000,5.700000,134.199997,1.200000
2026-05-19-10-40-01,0.800000,14.530000,26.410000,-4.700000,8.200000,130.800003,1.200000
2026-05-19-10-40-01,0.780000,14.510000,26.480000,-3.500000,5.200000,129.100006,1.200000
2026-05-19-10-40-02,0.820000,14.480000,26.480000,-2.700000,4.500000,126.500000,1.200000
2026-05-19-10-40-02,0.830000,14.470000,26.459999,-3.800000,4.800000,125.599998,1.200000
2026-05-19-10-40-02,0.820000,14.460000,26.430000,-5.000000,2.800000,123.099998,1.200000
2026-05-19-10-40-03,0.820000,14.490000,26.420000,-6.500000,4.600000,121.199997,1.200000
2026-05-19-10-40-03,0.790000,14.520000,26.430000,-8.500000,6.700000,118.099998,1.200000
2026-05-19-10-40-03,0.770000,14.510000,26.450001,-8.300000,7.200000,116.099998,1.200000
2026-05-19-10-40-04,0.790000,14.480000,26.469999,-7.000000,4.500000,113.800003,1.200000
2026-05-19-10-40-04,0.800000,14.470000,26.440001,-6.300000,3.500000,112.199997,1.200000
2026-05-19-10-40-05,0.790000,14.480000,26.420000,-5.400000,3.100000,109.500000,1.200000
2026-05-19-10-40-05,0.780000,14.480000,26.420000,-5.500000,3.000000,105.800003,1.200000
2026-05-19-10-40-05,0.770000,14.510000,26.430000,-5.600000,6.000000,104.099998,1.200000
2026-05-19-10-40-06,0.770000,14.490000,26.450001,-7.000000,4.600000,101.099998,1.200000
2026-05-19-10-40-06,0.750000,14.470000,26.440001,-6.800000,4.200000,98.000000,1.200000
2026-05-19-10-40-06,0.780000,14.470000,26.430000,-6.500000,2.800000,97.000000,1.200000
2026-05-19-10-40-07,0.760000,14.470000,26.400000,-6.500000,2.500000,93.099998,1.200000
2026-05-19-10-40-07,0.740000,14.490000,26.420000,-4.800000,4.600000,90.199997,1.200000
2026-05-19-10-40-08,0.740000,14.490000,26.450001,-5.300000,3.400000,89.099998,1.200000
2026-05-19-10-40-08,0.740000,14.470000,26.440001,-5.600000,2.900000,86.699997,1.200000
2026-05-19-10-40-08,0.730000,14.470000,26.420000,-6.100000,3.100000,85.800003,1.200000
2026-05-19-10-40-08,0.730000,14.490000,26.410000,-5.800000,2.800000,84.099998,1.200000
2026-05-19-10-40-09,0.740000,14.500000,26.420000,-5.300000,2.700000,82.199997,1.200000
2026-05-19-10-40-09,0.740000,14.480000,26.469999,-5.400000,2.300000,78.900002,1.200000
2026-05-19-10-40-10,0.710000,14.450000,26.450001,-6.700000,1.100000,77.400002,1.200000
2026-05-19-10-40-10,0.710000,14.460000,26.400000,-6.700000,1.400000,76.400002,1.200000
2026-05-19-10-40-10,0.740000,14.510000,26.370001,-5.900000,3.500000,72.900002,1.200000
2026-05-19-10-40-11,0.750000,14.540000,26.440001,-5.900000,1.800000,69.599998,1.200000
2026-05-19-10-40-11,0.700000,14.490000,26.490000,-5.100000,-1.000000,67.900002,1.200000
2026-05-19-10-40-11,0.690000,14.460000,26.440001,-5.100000,-1.400000,66.300003,1.200000
2026-05-19-10-40-12,0.700000,14.480000,26.400000,-5.800000,0.700000,62.900002,1.200000
2026-05-19-10-40-12,0.710000,14.510000,26.400000,-6.300000,1.300000,61.000000,1.200000
2026-05-19-10-40-12,0.730000,14.520000,26.389999,-7.000000,1.200000,58.799999,1.200000
2026-05-19-10-40-13,0.730000,14.530000,26.410000,-7.500000,2.700000,55.500000,1.200000
2026-05-19-10-40-13,0.700000,14.520000,26.440001,-7.700000,1.600000,53.400002,1.200000
2026-05-19-10-40-13,0.680000,14.500000,26.450001,-6.800000,0.300000,51.400002,1.200000
2026-05-19-10-40-13,0.690000,14.490000,26.430000,-6.900000,-0.300000,50.000000,1.200000
2026-05-19-10-40-14,0.690000,14.510000,26.400000,-6.300000,-1.200000,46.200001,1.200000
2026-05-19-10-40-14,0.690000,14.540000,26.370001,-6.200000,-0.000000,44.500000,1.200000
2026-05-19-10-40-15,0.700000,14.540000,26.389999,-5.300000,1.100000,42.000000,1.200000
2026-05-19-10-40-15,0.710000,14.520000,26.430000,-5.500000,1.800000,39.500000,1.200000
2026-05-19-10-40-15,0.670000,14.530000,26.469999,-5.500000,-0.400000,36.799999,1.200000
2026-05-19-10-40-16,0.650000,14.500000,26.430000,-5.600000,-1.700000,34.599998,1.200000
2026-05-19-10-40-16,0.660000,14.520000,26.379999,-5.100000,-1.800000,32.299999,1.200000
2026-05-19-10-40-16,0.690000,14.560000,26.350000,-4.400000,0.100000,29.799999,1.200000
2026-05-19-10-40-17,0.700000,14.570000,26.379999,-3.700000,0.100000,27.700001,1.200000
2026-05-19-10-40-17,0.680000,14.530000,26.459999,-3.200000,0.100000,25.600000,1.200000
2026-05-19-10-40-17,0.640000,14.510000,26.469999,-4.300000,-2.400000,22.000000,1.200000
2026-05-19-10-40-18,0.630000,14.540000,26.420000,-4.600000,-2.200000,20.400000,1.200000
2026-05-19-10-40-18,0.660000,14.570000,26.379999,-4.600000,-1.500000,18.100000,1.200000
2026-05-19-10-40-18,0.660000,14.580000,26.370001,-4.400000,-2.300000,17.500000,1.200000
2026-05-19-10-40-18,0.680000,14.570000,26.360001,-4.700000,-3.000000,16.400000,1.200000
2026-05-19-10-40-19,0.680000,14.560000,26.379999,-4.500000,-1.000000,13.700000,1.200000
2026-05-19-10-40-19,0.680000,14.550000,26.430000,-3.400000,0.400000,11.000000,1.200000
2026-05-19-10-40-20,0.650000,14.570000,26.450001,-3.700000,-1.300000,7.900000,1.200000
2026-05-19-10-40-20,0.640000,14.590000,26.410000,-4.400000,-1.200000,5.800000,1.200000
2026-05-19-10-40-20,0.650000,14.600000,26.379999,-3.900000,-1.500000,4.400000,1.200000
2026-05-19-10-40-21,0.650000,14.570000,26.379999,-3.600000,-2.600000,2.000000,1.200000
2026-05-19-10-40-21,0.650000,14.570000,26.389999,-2.700000,-2.200000,0.100000,1.200000
2026-05-19-10-40-21,0.680000,14.580000,26.410000,-2.200000,0.700000,-4.100000,1.200000
2026-05-19-10-40-22,0.670000,14.600000,26.430000,-0.700000,-1.100000,-5.400000,1.200000
2026-05-19-10-40-22,0.640000,14.600000,26.400000,-1.100000,-1.500000,-7.200000,1.200000
2026-05-19-10-40-22,0.650000,14.590000,26.379999,-0.900000,-0.300000,-9.900000,1.200000
2026-05-19-10-40-23,0.640000,14.580000,26.400000,-2.500000,-2.200000,-11.900000,1.200000
2026-05-19-10-40-23,0.650000,14.610000,26.400000,-3.100000,-1.600000,-14.800000,1.200000
2026-05-19-10-40-24,0.670000,14.590000,26.389999,-1.900000,-0.400000,-16.000000,1.200000
2026-05-19-10-40-24,0.670000,14.600000,26.410000,-1.100000,-0.200000,-19.100000,1.200000
2026-05-19-10-40-24,0.630000,14.630000,26.410000,0.500000,-2.100000,-21.400000,1.200000
2026-05-19-10-40-25,0.630000,14.640000,26.379999,0.200000,-1.500000,-23.100000,1.200000
2026-05-19-10-40-25,0.660000,14.610000,26.370001,0.700000,-0.300000,-25.600000,1.200000
2026-05-19-10-40-26,0.660000,14.600000,26.389999,0.300000,-1.500000,-29.000000,1.200000
2026-05-19-10-40-26,0.680000,14.630000,26.430000,0.400000,-0.100000,-30.700001,1.200000
2026-05-19-10-40-26,0.640000,14.650000,26.410000,1.500000,-1.200000,-33.900002,1.200000
2026-05-19-10-40-27,0.650000,14.650000,26.370001,1.500000,0.200000,-35.299999,1.200000
2026-05-19-10-40-27,0.660000,14.640000,26.379999,1.300000,-1.100000,-38.599998,1.200000
2026-05-19-10-40-27,0.670000,14.650000,26.410000,0.100000,-1.200000,-40.700001,1.200000
2026-05-19-10-40-28,0.650000,14.660000,26.400000,0.500000,-1.200000,-43.099998,1.200000
2026-05-19-10-40-28,0.670000,14.660000,26.379999,0.400000,1.000000,-45.599998,1.200000
2026-05-19-10-40-28,0.680000,14.650000,26.379999,1.100000,1.500000,-46.700001,1.200000
2026-05-19-10-40-29,0.680000,14.650000,26.389999,2.200000,1.300000,-48.099998,1.200000
2026-05-19-10-40-29,0.650000,14.670000,26.400000,1.600000,-0.800000,-51.599998,1.200000
2026-05-19-10-40-29,0.660000,14.690000,26.389999,1.600000,0.400000,-53.599998,1.200000
2026-05-19-10-40-30,0.670000,14.680000,26.400000,1.500000,-0.500000,-56.200001,1.200000
2026-05-19-10-40-30,0.670000,14.670000,26.389999,1.000000,0.300000,-58.799999,1.200000
2026-05-19-10-40-31,0.690000,14.680000,26.379999,2.200000,1.400000,-62.000000,1.200000
2026-05-19-10-40-31,0.690000,14.700000,26.389999,2.200000,1.400000,-63.200001,1.200000
2026-05-19-10-40-31,0.680000,14.720000,26.379999,2.900000,0.200000,-65.800003,1.200000
2026-05-19-10-40-32,0.670000,14.680000,26.400000,1.900000,2.400000,-67.500000,1.200000
2026-05-19-10-40-32,0.690000,14.700000,26.410000,2.100000,-0.000000,-69.900002,1.200000
2026-05-19-10-40-32,0.700000,14.730000,26.389999,2.300000,1.000000,-72.300003,1.200000
2026-05-19-10-40-33,0.710000,14.700000,26.370001,3.100000,2.800000,-73.599998,1.200000
2026-05-19-10-40-33,0.690000,14.710000,26.370001,2.700000,0.100000,-76.699997,1.200000
2026-05-19-10-40-34,0.690000,14.730000,26.379999,1.900000,0.800000,-78.699997,1.200000
2026-05-19-10-40-34,0.710000,14.710000,26.400000,2.600000,0.900000,-81.199997,1.200000
2026-05-19-10-40-34,0.720000,14.710000,26.410000,2.400000,1.800000,-84.000000,1.200000
2026-05-19-10-40-35,0.720000,14.730000,26.400000,3.300000,2.100000,-86.099998,1.200000
2026-05-19-10-40-35,0.720000,14.740000,26.370001,3.100000,3.300000,-88.800003,1.200000
2026-05-19-10-40-35,0.720000,14.730000,26.360001,3.600000,2.600000,-91.099998,1.200000
2026-05-19-10-40-36,0.730000,14.710000,26.389999,3.400000,3.200000,-93.099998,1.200000
2026-05-19-10-40-36,0.740000,14.720000,26.430000,2.900000,1.300000,-94.599998,1.200000
2026-05-19-10-40-37,0.730000,14.730000,26.389999,2.600000,2.600000,-98.400002,1.200000
2026-05-19-10-40-37,0.730000,14.730000,26.389999,2.200000,2.300000,-99.500000,1.200000
2026-05-19-10-40-37,0.760000,14.720000,26.389999,2.300000,2.800000,-101.699997,1.200000
2026-05-19-10-40-38,0.740000,14.720000,26.379999,2.700000,3.500000,-102.099998,1.200000
2026-05-19-10-40-38,0.740000,14.720000,26.400000,1.000000,4.200000,-105.199997,1.200000
2026-05-19-10-40-38,0.770000,14.720000,26.410000,1.000000,3.800000,-106.500000,1.200000
2026-05-19-10-40-39,0.760000,14.730000,26.389999,2.000000,3.200000,-106.099998,1.200000
2026-05-19-10-40-39,0.750000,14.720000,26.350000,1.800000,3.500000,-109.099998,1.200000
2026-05-19-10-40-40,0.730000,14.670000,26.379999,3.000000,6.100000,-110.199997,1.200000
2026-05-19-10-40-40,0.740000,14.690000,26.420000,2.900000,4.500000,-112.500000,1.200000
2026-05-19-10-40-40,0.770000,14.720000,26.400000,2.300000,3.000000,-114.099998,1.200000
2026-05-19-10-40-41,0.760000,14.710000,26.379999,1.200000,4.800000,-116.099998,1.200000
2026-05-19-10-40-41,0.770000,14.700000,26.379999,1.300000,2.700000,-117.800003,1.200000
2026-05-19-10-40-41,0.750000,14.700000,26.360001,1.700000,4.700000,-120.300003,1.200000
2026-05-19-10-40-42,0.740000,14.670000,26.379999,2.400000,5.700000,-122.300003,1.200000
2026-05-19-10-40-42,0.760000,14.670000,26.400000,2.800000,6.000000,-124.199997,1.200000
2026-05-19-10-40-43,0.790000,14.700000,26.440001,1.800000,2.700000,-126.699997,1.200000
2026-05-19-10-40-43,0.810000,14.720000,26.379999,0.200000,2.000000,-127.699997,1.200000
2026-05-19-10-40-43,0.750000,14.670000,26.309999,0.200000,6.000000,-131.000000,1.200000
2026-05-19-10-40-44,0.700000,14.640000,26.370001,0.600000,6.300000,-133.000000,1.200000
2026-05-19-10-40-44,0.750000,14.670000,26.430000,-0.200000,3.800000,-136.399994,1.200000
2026-05-19-10-40-45,0.790000,14.670000,26.420000,-0.500000,3.800000,-138.000000,1.200000
2026-05-19-10-40-45,0.810000,14.670000,26.360001,-0.800000,3.900000,-139.899994,1.200000
2026-05-19-10-40-45,0.760000,14.670000,26.309999,0.100000,5.300000,-141.800003,1.200000
2026-05-19-10-40-46,0.720000,14.670000,26.350000,-0.200000,6.400000,-146.100006,1.200000
2026-05-19-10-40-46,0.740000,14.640000,26.410000,-0.200000,6.700000,-148.300003,1.200000
2026-05-19-10-40-46,0.780000,14.630000,26.430000,-0.600000,7.000000,-151.100006,1.200000
2026-05-19-10-40-47,0.810000,14.660000,26.379999,-0.100000,3.700000,-152.100006,1.200000
2026-05-19-10-40-47,0.770000,14.670000,26.320000,-0.900000,7.300000,-155.399994,1.200000
2026-05-19-10-40-48,0.720000,14.640000,26.350000,-0.700000,6.500000,-159.300003,1.200000
2026-05-19-10-40-48,0.730000,14.640000,26.400000,0.400000,6.100000,-161.100006,1.200000
2026-05-19-10-40-48,0.760000,14.640000,26.400000,0.700000,5.500000,-164.199997,1.200000
2026-05-19-10-40-49,0.790000,14.640000,26.370001,-0.100000,4.900000,-164.600006,1.200000
2026-05-19-10-40-49,0.770000,14.650000,26.350000,-0.100000,7.000000,-167.000000,1.200000
2026-05-19-10-40-49,0.750000,14.650000,26.350000,-1.600000,6.700000,-170.399994,1.200000
2026-05-19-10-40-50,0.740000,14.630000,26.360001,-2.000000,7.600000,-173.300003,1.200000
2026-05-19-10-40-50,0.750000,14.640000,26.379999,-1.600000,6.900000,-174.399994,1.200000
2026-05-19-10-40-50,0.770000,14.640000,26.379999,-1.300000,6.300000,-179.699997,1.200000
2026-05-19-10-40-51,0.760000,14.630000,26.350000,-0.800000,6.700000,179.500000,1.200000
2026-05-19-10-40-51,0.750000,14.630000,26.340000,-1.400000,6.300000,175.600006,1.200000
2026-05-19-10-40-52,0.730000,14.630000,26.379999,-1.200000,7.700000,173.300003,1.200000
2026-05-19-10-40-52,0.750000,14.630000,26.379999,-1.900000,6.900000,169.699997,1.200000
2026-05-19-10-40-52,0.770000,14.610000,26.370001,-2.200000,7.100000,166.500000,1.200000
2026-05-19-10-40-53,0.750000,14.600000,26.340000,-1.800000,6.300000,164.300003,1.200000
2026-05-19-10-40-53,0.720000,14.620000,26.320000,-2.700000,7.800000,161.800003,1.200000
2026-05-19-10-40-54,0.710000,14.620000,26.379999,-2.400000,7.000000,158.600006,1.200000
2026-05-19-10-40-54,0.760000,14.620000,26.410000,-1.500000,5.100000,156.100006,1.200000
2026-05-19-10-40-54,0.750000,14.590000,26.379999,-2.600000,6.400000,152.100006,1.200000
2026-05-19-10-40-55,0.740000,14.580000,26.350000,-2.200000,4.900000,151.199997,1.200000
2026-05-19-10-40-55,0.750000,14.620000,26.340000,-4.500000,6.500000,147.600006,1.200000
2026-05-19-10-40-55,0.730000,14.600000,26.340000,-5.900000,5.800000,145.300003,1.200000
2026-05-19-10-40-56,0.720000,14.610000,26.330000,-5.600000,7.100000,144.199997,1.200000
2026-05-19-10-40-56,0.700000,14.640000,26.360001,-4.700000,8.800000,141.699997,1.200000
2026-05-19-10-40-56,0.740000,14.600000,26.410000,-4.800000,3.800000,139.199997,1.200000
2026-05-19-10-40-57,0.770000,14.570000,26.360001,-4.800000,2.700000,137.300003,1.200000
2026-05-19-10-40-57,0.720000,14.610000,26.299999,-5.000000,5.000000,135.899994,1.200000
2026-05-19-10-40-58,0.690000,14.650000,26.320000,-5.600000,4.900000,133.600006,1.200000
2026-05-19-10-40-58,0.700000,14.650000,26.370001,-5.500000,6.500000,130.100006,1.200000
2026-05-19-10-40-58,0.720000,14.610000,26.379999,-6.000000,6.100000,127.699997,1.200000
2026-05-19-10-40-59,0.720000,14.590000,26.340000,-5.700000,5.300000,125.500000,1.200000
2026-05-19-10-40-59,0.700000,14.600000,26.320000,-6.100000,5.400000,124.599998,1.200000
2026-05-19-10-40-59,0.690000,14.620000,26.320000,-6.600000,5.600000,122.800003,1.200000
2026-05-19-10-40-59,0.680000,14.630000,26.320000,-5.300000,4.400000,121.400002,1.200000
2026-05-19-10-41-00,0.680000,14.640000,26.330000,-5.100000,5.900000,117.900002,1.200000
2026-05-19-10-41-00,0.690000,14.620000,26.370001,-4.400000,4.200000,116.500000,1.200000
2026-05-19-10-41-01,0.690000,14.600000,26.360001,-4.800000,4.400000,113.800003,1.200000
2026-05-19-10-41-01,0.680000,14.590000,26.320000,-5.700000,2.100000,112.800003,1.200000
2026-05-19-10-41-01,0.670000,14.630000,26.299999,-6.100000,5.400000,110.400002,1.200000
2026-05-19-10-41-02,0.670000,14.670000,26.330000,-6.000000,5.400000,108.099998,1.200000
2026-05-19-10-41-02,0.680000,14.650000,26.360001,-6.000000,4.800000,107.099998,1.200000
2026-05-19-10-41-02,0.670000,14.610000,26.370001,-6.000000,3.700000,104.599998,1.200000
2026-05-19-10-41-03,0.670000,14.600000,26.340000,-5.600000,3.200000,103.599998,1.200000
2026-05-19-10-41-03,0.680000,14.630000,26.320000,-5.500000,3.400000,101.199997,1.200000
2026-05-19-10-41-03,0.670000,14.650000,26.309999,-6.000000,3.400000,98.500000,1.200000
2026-05-19-10-41-04,0.660000,14.640000,26.330000,-4.800000,4.600000,96.699997,1.200000
