time,position_x,position_y,position_z,angle_x,angle_y,angle_z,pos_std
2026-05-19-14-59-59,-11.420000,4.540000,-5.930000,6.000000,-4.100000,-88.599998,1.200000
2026-05-19-14-59-59,-11.400000,4.570000,-5.940000,4.900000,-6.500000,-91.900002,1.200000
2026-05-19-14-59-59,-11.380000,4.600000,-5.950000,5.400000,-5.300000,-94.099998,1.200000
2026-05-19-15-00-00,-11.360000,4.660000,-5.980000,6.300000,-5.800000,-97.400002,1.200000
2026-05-19-15-00-00,-11.320000,4.720000,-5.990000,7.000000,-2.800000,-100.099998,1.200000
2026-05-19-15-00-01,-11.310000,4.750000,-5.980000,7.500000,2.600000,-103.400002,1.200000
2026-05-19-15-00-01,-11.290000,4.790000,-5.960000,7.900000,3.100000,-107.000000,1.200000
2026-05-19-15-00-01,-11.270000,4.820000,-5.950000,7.800000,2.500000,-108.599998,1.200000
2026-05-19-15-00-01,-11.250000,4.870000,-5.960000,7.600000,1.500000,-111.199997,1.200000
2026-05-19-15-00-02,-11.240000,4.880000,-5.970000,7.100000,-0.200000,-115.000000,1.200000
2026-05-19-15-00-02,-11.230000,4.910000,-6.010000,5.800000,0.400000,-116.300003,1.200000
2026-05-19-15-00-02,-11.200000,4.970000,-6.050000,9.600000,5.500000,-115.300003,1.200000
2026-05-19-15-00-03,-11.200000,5.040000,-5.980000,12.500000,3.300000,-115.000000,1.200000
2026-05-19-15-00-03,-11.190000,5.070000,-5.920000,11.200000,1.000000,-116.599998,1.200000
2026-05-19-15-00-04,-11.170000,5.110000,-5.900000,8.600000,-3.000000,-117.500000,1.200000
2026-05-19-15-00-04,-11.150000,5.140000,-5.910000,5.800000,-5.200000,-119.300003,1.200000
2026-05-19-15-00-04,-11.130000,5.200000,-5.920000,5.900000,-6.700000,-119.800003,1.200000
2026-05-19-15-00-05,-11.120000,5.240000,-5.940000,7.200000,-4.900000,-120.800003,1.200000
2026-05-19-15-00-05,-11.090000,5.270000,-5.960000,8.100000,-0.200000,-120.300003,1.200000
2026-05-19-15-00-06,-11.060000,5.320000,-5.970000,9.300000,2.500000,-119.900002,1.200000
2026-05-19-15-00-06,-11.040000,5.360000,-5.950000,8.900000,4.500000,-120.099998,1.200000
2026-05-19-15-00-06,-11.020000,5.410000,-5.940000,8.200000,2.500000,-120.800003,1.200000
2026-05-19-15-00-07,-11.000000,5.460000,-5.950000,7.900000,0.200000,-122.000000,1.200000
2026-05-19-15-00-07,-10.980000,5.500000,-5.950000,7.800000,0.000000,-121.699997,1.200000
2026-05-19-15-00-07,-10.970000,5.540000,-5.960000,8.100000,1.700000,-122.599998,1.200000
2026-05-19-15-00-08,-10.950000,5.590000,-5.950000,8.300000,1.900000,-122.500000,1.200000
2026-05-19-15-00-08,-10.930000,5.630000,-5.940000,8.500000,2.200000,-122.300003,1.200000
2026-05-19-15-00-09,-10.920000,5.670000,-5.940000,8.600000,1.700000,-122.900002,1.200000
2026-05-19-15-00-09,-10.890000,5.720000,-5.960000,8.300000,0.800000,-122.800003,1.200000
2026-05-19-15-00-09,-10.860000,5.770000,-5.960000,8.100000,1.500000,-123.000000,1.200000
2026-05-19-15-00-10,-10.840000,5.830000,-5.950000,8.000000,1.300000,-123.300003,1.200000
2026-05-19-15-00-10,-10.840000,5.860000,-5.920000,6.800000,10.500000,-120.900002,1.200000
2026-05-19-15-00-11,-10.880000,5.820000,-5.870000,7.500000,40.400002,-117.599998,1.200000
2026-05-19-15-00-11,-10.880000,5.870000,-5.840000,9.700000,33.900002,-118.900002,1.200000
2026-05-19-15-00-11,-10.860000,5.910000,-5.830000,10.200000,28.000000,-119.800003,1.200000
2026-05-19-15-00-11,-10.810000,5.960000,-5.840000,10.100000,20.000000,-121.199997,1.200000
2026-05-19-15-00-12,-10.800000,5.990000,-5.870000,9.200000,5.500000,-123.099998,1.200000
2026-05-19-15-00-12,-10.780000,6.030000,-5.930000,8.500000,-22.600000,-126.500000,1.200000
2026-05-19-15-00-12,-10.730000,6.110000,-6.030000,12.900000,-57.400002,-131.399994,1.200000
2026-05-19-15-00-13,-10.730000,6.270000,-6.010000,21.600000,-74.099998,-137.600006,1.200000
2026-05-19-15-00-13,-10.760000,6.420000,-5.930000,19.000000,-71.599998,-132.100006,1.200000
2026-05-19-15-00-13,-10.720000,6.270000,-6.010000,15.400000,-61.700001,-124.800003,1.200000
2026-05-19-15-00-14,-10.720000,6.280000,-5.970000,13.200000,-48.700001,-119.500000,1.200000
2026-05-19-15-00-14,-10.700000,6.340000,-5.950000,11.400000,-25.900000,-113.400002,1.200000
2026-05-19-15-00-15,-10.660000,6.420000,-6.060000,7.800000,2.500000,-105.599998,1.200000
2026-05-19-15-00-15,-10.650000,6.450000,-6.110000,8.600000,1.200000,-104.000000,1.200000
2026-05-19-15-00-16,-10.640000,6.480000,-6.040000,8.300000,2.300000,-103.000000,1.200000
2026-05-19-15-00-16,-10.640000,6.540000,-6.010000,7.000000,-2.400000,-103.199997,1.200000
2026-05-19-15-00-16,-10.600000,6.560000,-6.030000,-6.300000,1.200000,-101.800003,1.200000
2026-05-19-15-00-17,-10.650000,6.590000,-6.090000,12.900000,2.600000,-99.500000,1.200000
2026-05-19-15-00-17,-10.660000,6.650000,-6.080000,17.400000,-1.500000,-98.699997,1.200000
2026-05-19-15-00-17,-10.690000,6.660000,-6.020000,20.400000,-1.100000,-97.900002,1.200000
2026-05-19-15-00-18,-10.680000,6.700000,-6.010000,14.800000,-3.900000,-97.599998,1.200000
2026-05-19-15-00-18,-10.670000,6.740000,-6.000000,6.500000,-5.600000,-97.500000,1.200000
2026-05-19-15-00-19,-10.660000,6.770000,-6.020000,2.400000,-6.200000,-97.400002,1.200000
2026-05-19-15-00-19,-10.710000,6.800000,-6.130000,10.300000,-1.200000,-94.900002,1.200000
2026-05-19-15-00-19,-10.730000,6.790000,-6.080000,12.900000,4.100000,-92.500000,1.200000
2026-05-19-15-00-20,-10.740000,6.810000,-6.030000,13.800000,0.700000,-92.900002,1.200000
2026-05-19-15-00-20,-10.750000,6.830000,-6.010000,12.100000,-3.300000,-93.099998,1.200000
2026-05-19-15-00-20,-10.750000,6.860000,-6.020000,8.300000,-7.900000,-93.599998,1.200000
2026-05-19-15-00-21,-10.740000,6.900000,-6.050000,6.300000,-11.700000,-94.099998,1.200000
2026-05-19-15-00-21,-10.750000,6.930000,-6.040000,6.200000,-11.000000,-94.400002,1.200000
2026-05-19-15-00-21,-10.750000,6.950000,-6.050000,6.600000,-7.900000,-94.599998,1.200000
2026-05-19-15-00-22,-10.760000,6.980000,-6.060000,7.200000,-4.900000,-94.400002,1.200000
2026-05-19-15-00-22,-10.760000,7.010000,-6.060000,8.200000,-2.000000,-94.099998,1.200000
2026-05-19-15-00-22,-10.770000,7.010000,-6.050000,8.600000,1.400000,-94.599998,1.200000
2026-05-19-15-00-22,-10.750000,7.030000,-6.050000,8.100000,2.600000,-95.300003,1.200000
2026-05-19-15-00-23,-10.760000,7.050000,-6.050000,7.900000,-0.800000,-96.800003,1.200000
2026-05-19-15-00-23,-10.790000,7.060000,-6.060000,7.900000,-5.100000,-90.400002,1.200000
2026-05-19-15-00-24,-10.800000,7.080000,-6.080000,2.500000,-14.200000,-70.300003,1.200000
2026-05-19-15-00-24,-10.820000,7.080000,-6.080000,3.600000,-11.700000,-62.000000,1.200000
2026-05-19-15-00-24,-10.830000,7.090000,-6.070000,5.500000,-6.800000,-55.900002,1.200000
2026-05-19-15-00-25,-10.860000,7.110000,-6.080000,3.500000,-14.000000,-34.500000,1.200000
2026-05-19-15-00-25,-10.870000,7.080000,-6.060000,2.700000,-12.600000,-21.100000,1.200000
2026-05-19-15-00-26,-10.850000,7.080000,-6.060000,3.700000,-7.300000,-14.400000,1.200000
2026-05-19-15-00-26,-10.820000,7.160000,-6.040000,8.400000,-4.100000,-35.500000,1.200000
2026-05-19-15-00-27,-10.810000,7.190000,-6.050000,8.500000,-4.600000,-45.000000,1.200000
2026-05-19-15-00-27,-10.810000,7.220000,-6.050000,7.000000,-7.400000,-52.900002,1.200000
2026-05-19-15-00-27,-10.790000,7.230000,-6.060000,5.900000,-6.400000,-58.700001,1.200000
2026-05-19-15-00-28,-10.770000,7.250000,-6.060000,5.100000,-3.000000,-63.500000,1.200000
2026-05-19-15-00-28,-10.770000,7.280000,-6.040000,5.200000,-3.100000,-68.099998,1.200000
2026-05-19-15-00-29,-10.770000,7.290000,-6.030000,6.300000,-2.000000,-71.699997,1.200000
2026-05-19-15-00-29,-10.780000,7.300000,-6.040000,7.700000,-2.700000,-76.199997,1.200000
2026-05-19-15-00-29,-10.760000,7.340000,-6.070000,7.700000,-3.300000,-79.199997,1.200000
2026-05-19-15-00-30,-10.750000,7.360000,-6.060000,7.300000,-2.300000,-83.000000,1.200000
2026-05-19-15-00-30,-10.740000,7.380000,-6.060000,7.100000,-1.900000,-85.500000,1.200000
2026-05-19-15-00-30,-10.740000,7.400000,-6.080000,6.200000,-0.900000,-86.599998,1.200000
2026-05-19-15-00-31,-10.760000,7.440000,-6.110000,6.700000,1.700000,-85.699997,1.200000
2026-05-19-15-00-31,-10.770000,7.480000,-6.030000,6.800000,-1.400000,-85.800003,1.200000
2026-05-19-15-00-31,-10.780000,7.480000,-6.000000,7.500000,-3.100000,-86.000000,1.200000
2026-05-19-15-00-32,-10.820000,7.580000,-6.010000,10.400000,-3.100000,-86.000000,1.200000
2026-05-19-15-00-32,-10.860000,7.640000,-6.030000,13.300000,-0.600000,-85.199997,1.200000
2026-05-19-15-00-32,-10.760000,7.640000,-6.010000,12.700000,0.800000,-83.900002,1.200000
2026-05-19-15-00-32,-10.720000,7.670000,-5.950000,11.500000,0.700000,-82.900002,1.200000
2026-05-19-15-00-33,-10.720000,7.670000,-5.890000,14.600000,-0.600000,-81.500000,1.200000
2026-05-19-15-00-33,-10.690000,7.700000,-5.880000,12.700000,-3.500000,-81.000000,1.200000
2026-05-19-15-00-34,-10.660000,7.720000,-5.960000,9.600000,-4.600000,-78.300003,1.200000
2026-05-19-15-00-34,-10.630000,7.720000,-5.930000,7.700000,-1.500000,-76.099998,1.200000
2026-05-19-15-00-35,-10.620000,7.740000,-5.880000,13.200000,-4.400000,-73.099998,1.200000
2026-05-19-15-00-35,-10.580000,7.750000,-5.940000,3.700000,1.500000,-69.199997,1.200000
2026-05-19-15-00-35,-10.560000,7.780000,-5.910000,0.000000,-0.700000,-67.699997,1.200000
2026-05-19-15-00-36,-10.560000,7.800000,-5.850000,2.400000,-4.000000,-65.900002,1.200000
2026-05-19-15-00-36,-10.530000,7.820000,-5.820000,6.600000,-7.900000,-66.699997,1.200000
2026-05-19-15-00-37,-10.520000,7.830000,-5.810000,9.400000,-10.800000,-65.900002,1.200000
2026-05-19-15-00-37,-10.510000,7.840000,-5.830000,10.000000,-12.000000,-66.400002,1.200000
2026-05-19-15-00-37,-10.510000,7.870000,-5.850000,9.000000,-10.600000,-65.900002,1.200000
2026-05-19-15-00-38,-10.480000,7.900000,-5.870000,7.500000,-5.200000,-64.699997,1.200000
2026-05-19-15-00-38,-10.450000,7.920000,-5.870000,6.800000,0.300000,-64.900002,1.200000
2026-05-19-15-00-39,-10.450000,7.950000,-5.850000,7.800000,-1.200000,-64.000000,1.200000
2026-05-19-15-00-39,-10.480000,7.950000,-5.860000,5.700000,-12.700000,-42.200001,1.200000
2026-05-19-15-00-39,-10.470000,7.920000,-5.850000,3.200000,-15.600000,-26.000000,1.200000
2026-05-19-15-00-40,-10.460000,7.930000,-5.860000,1.600000,-13.100000,-17.900000,1.200000
2026-05-19-15-00-40,-10.460000,7.950000,-5.850000,1.800000,-9.400000,-14.800000,1.200000
2026-05-19-15-00-40,-10.460000,7.930000,-5.840000,3.300000,-4.500000,-12.100000,1.200000
2026-05-19-15-00-41,-10.450000,7.950000,-5.850000,3.900000,-3.900000,-11.300000,1.200000
2026-05-19-15-00-41,-10.440000,7.970000,-5.860000,4.200000,-4.800000,-10.900000,1.200000
2026-05-19-15-00-41,-10.430000,8.010000,-5.870000,3.800000,-6.300000,-11.600000,1.200000
2026-05-19-15-00-42,-10.440000,8.030000,-5.860000,2.900000,-7.400000,-12.800000,1.200000
2026-05-19-15-00-42,-10.420000,8.040000,-5.860000,2.800000,-6.700000,-12.900000,1.200000
2026-05-19-15-00-42,-10.410000,8.050000,-5.850000,2.300000,-3.900000,-15.000000,1.200000
2026-05-19-15-00-43,-10.400000,8.080000,-5.830000,2.300000,-3.300000,-16.400000,1.200000
2026-05-19-15-00-43,-10.410000,8.100000,-5.830000,3.200000,-3.200000,-17.299999,1.200000
2026-05-19-15-00-43,-10.410000,8.130000,-5.830000,3.900000,-3.700000,-17.900000,1.200000
2026-05-19-15-00-43,-10.410000,8.180000,-5.820000,4.100000,-4.600000,-20.799999,1.200000
2026-05-19-15-00-44,-10.390000,8.200000,-5.820000,4.500000,-4.000000,-23.700001,1.200000
2026-05-19-15-00-44,-10.390000,8.200000,-5.830000,4.600000,-4.200000,-24.700001,1.200000
2026-05-19-15-00-44,-10.390000,8.240000,-5.840000,3.900000,-3.800000,-27.600000,1.200000
2026-05-19-15-00-45,-10.380000,8.280000,-5.830000,3.200000,-2.800000,-30.500000,1.200000
2026-05-19-15-00-45,-10.390000,8.300000,-5.770000,4.700000,-3.700000,-32.099998,1.200000
2026-05-19-15-00-45,-10.390000,8.320000,-5.650000,5.400000,-5.600000,-32.799999,1.200000
2026-05-19-15-00-46,-10.410000,8.300000,-5.540000,7.400000,-8.500000,-33.000000,1.200000
2026-05-19-15-00-46,-10.460000,8.290000,-5.400000,8.900000,-12.500000,-33.700001,1.200000
2026-05-19-15-00-47,-10.500000,8.290000,-5.260000,9.300000,-16.000000,-35.000000,1.200000
2026-05-19-15-00-47,-10.560000,8.270000,-5.120000,10.000000,-18.600000,-36.299999,1.200000
2026-05-19-15-00-47,-10.620000,8.250000,-4.990000,10.800000,-20.700001,-37.700001,1.200000
2026-05-19-15-00-48,-10.690000,8.240000,-4.840000,10.800000,-22.500000,-38.900002,1.200000
2026-05-19-15-00-48,-10.760000,8.240000,-4.760000,8.900000,-22.799999,-39.900002,1.200000
2026-05-19-15-00-49,-10.800000,8.230000,-4.720000,7.700000,-21.900000,-42.599998,1.200000
2026-05-19-15-00-49,-10.830000,8.230000,-4.700000,8.500000,-21.000000,-47.000000,1.200000
2026-05-19-15-00-49,-10.860000,8.230000,-4.700000,10.600000,-19.600000,-51.900002,1.200000
2026-05-19-15-00-50,-10.890000,8.240000,-4.690000,9.900000,-17.700001,-56.500000,1.200000
2026-05-19-15-00-50,-10.920000,8.260000,-4.640000,8.600000,-17.200001,-59.900002,1.200000
2026-05-19-15-00-50,-10.940000,8.270000,-4.630000,7.400000,-16.700001,-61.500000,1.200000
2026-05-19-15-00-51,-10.960000,8.290000,-4.630000,5.400000,-14.700000,-64.599998,1.200000
2026-05-19-15-00-51,-10.990000,8.320000,-4.640000,5.400000,-11.700000,-68.000000,1.200000
2026-05-19-15-00-51,-11.000000,8.340000,-4.660000,6.500000,-9.300000,-70.900002,1.200000
2026-05-19-15-00-52,-11.010000,8.360000,-4.680000,6.900000,-8.700000,-71.800003,1.200000
2026-05-19-15-00-52,-11.040000,8.380000,-4.700000,7.800000,-7.500000,-73.599998,1.200000
2026-05-19-15-00-52,-10.990000,8.380000,-4.730000,8.800000,-6.400000,-75.800003,1.200000
2026-05-19-15-00-53,-10.990000,8.400000,-4.780000,9.000000,-5.300000,-78.000000,1.200000
2026-05-19-15-00-53,-10.970000,8.430000,-4.810000,7.900000,-4.700000,-79.900002,1.200000
2026-05-19-15-00-53,-10.980000,8.460000,-4.750000,8.000000,-4.400000,-81.400002,1.200000
2026-05-19-15-00-54,-10.990000,8.490000,-4.660000,8.700000,-6.500000,-82.599998,1.200000
2026-05-19-15-00-54,-11.020000,8.520000,-4.530000,9.400000,-9.300000,-83.599998,1.200000
2026-05-19-15-00-55,-11.070000,8.590000,-4.290000,12.000000,-16.900000,-86.900002,1.200000
2026-05-19-15-00-55,-11.100000,8.640000,-4.160000,12.700000,-19.500000,-87.699997,1.200000
2026-05-19-15-00-56,-11.140000,8.690000,-4.080000,12.100000,-20.500000,-87.800003,1.200000
2026-05-19-15-00-56,-11.180000,8.740000,-4.030000,10.400000,-19.299999,-87.000000,1.200000
2026-05-19-15-00-56,-11.210000,8.780000,-4.000000,10.000000,-17.600000,-86.500000,1.200000
2026-05-19-15-00-57,-11.250000,8.830000,-3.990000,9.300000,-16.299999,-86.900002,1.200000
2026-05-19-15-00-57,-11.280000,8.870000,-4.000000,8.400000,-15.300000,-88.000000,1.200000
2026-05-19-15-00-58,-11.300000,8.920000,-4.020000,7.800000,-13.800000,-89.800003,1.200000
2026-05-19-15-00-58,-11.320000,8.960000,-4.050000,7.900000,-11.700000,-91.900002,1.200000
2026-05-19-15-00-58,-11.320000,9.000000,-4.080000,8.300000,-9.600000,-93.599998,1.200000
2026-05-19-15-00-59,-11.320000,9.030000,-4.130000,9.100000,-7.900000,-94.699997,1.200000
2026-05-19-15-00-59,-11.320000,9.060000,-4.180000,9.700000,-6.800000,-95.199997,1.200000
2026-05-19-15-00-59,-11.310000,9.090000,-4.230000,9.800000,-6.200000,-95.400002,1.200000
2026-05-19-15-01-00,-11.300000,9.120000,-4.290000,9.400000,-5.800000,-95.199997,1.200000
2026-05-19-15-01-00,-11.290000,9.150000,-4.350000,8.900000,-5.600000,-94.800003,1.200000
2026-05-19-15-01-01,-11.280000,9.170000,-4.410000,8.700000,-5.200000,-94.199997,1.200000
2026-05-19-15-01-01,-11.260000,9.190000,-4.480000,8.700000,-4.700000,-93.300003,1.200000
2026-05-19-15-01-01,-11.250000,9.210000,-4.540000,8.800000,-4.400000,-92.099998,1.200000
2026-05-19-15-01-02,-11.230000,9.230000,-4.600000,8.900000,-4.200000,-91.500000,1.200000
2026-05-19-15-01-02,-11.210000,9.250000,-4.650000,8.900000,-3.800000,-90.400002,1.200000
2026-05-19-15-01-02,-11.220000,9.260000,-4.720000,8.900000,-3.400000,-89.099998,1.200000
2026-05-19-15-01-03,-11.200000,9.280000,-4.800000,8.800000,-2.900000,-87.800003,1.200000
2026-05-19-15-01-03,-11.190000,9.300000,-4.870000,8.600000,-2.600000,-86.599998,1.200000
2026-05-19-15-01-04,-11.170000,9.320000,-4.940000,8.400000,-2.700000,-85.500000,1.200000
2026-05-19-15-01-04,-11.150000,9.350000,-5.020000,8.200000,-2.600000,-84.500000,1.200000
2026-05-19-15-01-04,-11.140000,9.370000,-5.100000,8.000000,-2.500000,-83.400002,1.200000
2026-05-19-15-01-05,-11.120000,9.390000,-5.180000,7.900000,-2.400000,-82.400002,1.200000
2026-05-19-15-01-05,-11.110000,9.420000,-5.260000,7.700000,-2.300000,-81.400002,1.200000
2026-05-19-15-01-05,-11.100000,9.450000,-5.340000,7.300000,-2.800000,-80.300003,1.200000
2026-05-19-15-01-06,-11.090000,9.460000,-5.500000,6.700000,-0.400000,-76.699997,1.200000
2026-05-19-15-01-06,-11.080000,9.450000,-5.690000,5.900000,2.800000,-73.300003,1.200000
2026-05-19-15-01-07,-11.060000,9.460000,-5.870000,5.200000,0.000000,-70.500000,1.200000
2026-05-19-15-01-07,-11.080000,9.490000,-5.900000,5.400000,-4.400000,-69.099998,1.200000
2026-05-19-15-01-07,-11.110000,9.490000,-5.850000,4.500000,-3.700000,-66.800003,1.200000
2026-05-19-15-01-08,-11.120000,9.490000,-5.830000,3.000000,-3.600000,-65.400002,1.200000
2026-05-19-15-01-08,-11.130000,9.520000,-5.820000,3.500000,-4.600000,-64.599998,1.200000
2026-05-19-15-01-09,-11.140000,9.530000,-5.820000,6.100000,-4.500000,-64.099998,1.200000
2026-05-19-15-01-09,-11.150000,9.540000,-5.820000,8.300000,-3.600000,-63.900002,1.200000
2026-05-19-15-01-09,-11.170000,9.570000,-5.820000,9.100000,-4.500000,-63.400002,1.200000
2026-05-19-15-01-10,-11.190000,9.580000,-5.810000,9.100000,-3.800000,-63.799999,1.200000
2026-05-19-15-01-10,-11.220000,9.600000,-5.750000,8.800000,-5.900000,-63.400002,1.200000
2026-05-19-15-01-10,-11.240000,9.620000,-5.730000,7.500000,-8.700000,-62.900002,1.200000
2026-05-19-15-01-11,-11.250000,9.640000,-5.710000,5.600000,-9.600000,-61.700001,1.200000
2026-05-19-15-01-11,-11.270000,9.660000,-5.740000,5.200000,-11.400000,-61.700001,1.200000
2026-05-19-15-01-12,-11.270000,9.670000,-5.790000,5.300000,-11.100000,-60.200001,1.200000
2026-05-19-15-01-12,-11.270000,9.670000,-5.900000,5.100000,-8.200000,-57.900002,1.200000
2026-05-19-15-01-12,-11.320000,9.770000,-5.960000,5.900000,1.300000,-54.200001,1.200000
2026-05-19-15-01-13,-11.390000,9.850000,-5.940000,4.500000,-4.100000,-52.400002,1.200000
2026-05-19-15-01-13,-11.390000,9.840000,-5.880000,4.000000,-3.800000,-50.500000,1.200000
2026-05-19-15-01-13,-11.410000,9.860000,-5.880000,4.700000,-8.500000,-49.799999,1.200000
2026-05-19-15-01-14,-11.400000,9.880000,-5.850000,2.600000,-14.600000,-50.000000,1.200000
2026-05-19-15-01-14,-11.420000,9.900000,-5.760000,2.800000,-19.500000,-50.500000,1.200000
2026-05-19-15-01-15,-11.460000,9.930000,-5.640000,5.000000,-23.600000,-50.700001,1.200000
2026-05-19-15-01-15,-11.530000,9.980000,-5.520000,6.200000,-27.200001,-50.599998,1.200000
2026-05-19-15-01-15,-11.590000,10.050000,-5.390000,6.900000,-31.299999,-50.500000,1.200000
2026-05-19-15-01-16,-11.670000,10.110000,-5.270000,7.000000,-33.799999,-51.099998,1.200000
2026-05-19-15-01-16,-11.740000,10.190000,-5.140000,6.900000,-34.799999,-51.900002,1.200000
2026-05-19-15-01-16,-11.810000,10.250000,-5.070000,5.700000,-33.900002,-52.799999,1.200000
2026-05-19-15-01-17,-11.860000,10.300000,-5.040000,5.200000,-31.200001,-54.099998,1.200000
2026-05-19-15-01-17,-11.880000,10.320000,-5.030000,5.700000,-30.000000,-54.900002,1.200000
2026-05-19-15-01-17,-11.930000,10.360000,-5.030000,7.300000,-27.799999,-56.900002,1.200000
2026-05-19-15-01-18,-11.990000,10.430000,-5.000000,8.500000,-25.200001,-59.099998,1.200000
2026-05-19-15-01-18,-12.060000,10.480000,-4.930000,10.300000,-25.900000,-61.099998,1.200000
2026-05-19-15-01-19,-12.140000,10.540000,-4.830000,11.500000,-27.900000,-62.500000,1.200000
2026-05-19-15-01-19,-12.240000,10.600000,-4.730000,11.900000,-28.400000,-63.099998,1.200000
2026-05-19-15-01-19,-12.330000,10.650000,-4.610000,12.000000,-28.600000,-63.400002,1.200000
2026-05-19-15-01-20,-12.390000,10.700000,-4.540000,10.000000,-26.200001,-62.799999,1.200000
2026-05-19-15-01-20,-12.450000,10.720000,-4.490000,16.299999,-21.799999,-62.099998,1.200000
2026-05-19-15-01-21,-12.540000,10.760000,-4.430000,15.900000,-19.600000,-60.700001,1.200000
2026-05-19-15-01-21,-12.590000,10.790000,-4.400000,8.900000,-17.200001,-58.799999,1.200000
2026-05-19-15-01-21,-12.640000,10.820000,-4.400000,3.900000,-15.200000,-57.700001,1.200000
2026-05-19-15-01-22,-12.690000,10.850000,-4.410000,4.100000,-13.900000,-58.000000,1.200000
2026-05-19-15-01-22,-12.730000,10.870000,-4.420000,5.300000,-13.600000,-58.799999,1.200000
2026-05-19-15-01-22,-12.780000,10.870000,-4.430000,4.800000,-12.500000,-60.299999,1.200000
2026-05-19-15-01-23,-12.910000,11.000000,-4.230000,6.900000,-15.800000,-61.299999,1.200000
2026-05-19-15-01-23,-12.970000,11.040000,-4.110000,8.100000,-18.299999,-61.500000,1.200000
2026-05-19-15-01-24,-13.020000,11.070000,-3.960000,8.100000,-20.100000,-61.700001,1.200000
2026-05-19-15-01-24,-13.070000,11.120000,-3.830000,7.600000,-21.799999,-62.099998,1.200000
2026-05-19-15-01-25,-13.110000,11.160000,-3.680000,7.100000,-22.700001,-62.700001,1.200000
2026-05-19-15-01-25,-13.140000,11.210000,-3.540000,6.100000,-22.900000,-63.299999,1.200000
2026-05-19-15-01-25,-13.160000,11.260000,-3.470000,5.000000,-25.600000,-64.300003,1.200000
2026-05-19-15-01-26,-13.190000,11.320000,-3.390000,3.000000,-29.700001,-65.400002,1.200000
2026-05-19-15-01-26,-13.220000,11.400000,-3.260000,2.900000,-30.600000,-66.199997,1.200000
2026-05-19-15-01-26,-13.260000,11.480000,-3.130000,2.900000,-32.000000,-66.199997,1.200000
2026-05-19-15-01-28,-13.330000,11.740000,-2.880000,5.800000,-33.799999,-63.700001,1.200000
2026-05-19-15-01-28,-13.360000,11.830000,-2.770000,2.300000,-34.200001,-62.799999,1.200000
2026-05-19-15-01-28,-13.370000,11.890000,-2.710000,-0.100000,-30.900000,-62.500000,1.200000
2026-05-19-15-01-29,-13.390000,11.960000,-2.650000,-5.900000,-23.100000,-62.799999,1.200000
2026-05-19-15-01-29,-13.410000,12.040000,-2.540000,-6.100000,-22.700001,-62.599998,1.200000
2026-05-19-15-01-30,-13.410000,12.110000,-2.440000,-3.200000,-22.799999,-62.700001,1.200000
2026-05-19-15-01-30,-13.400000,12.160000,-2.390000,0.700000,-21.299999,-62.700001,1.200000
2026-05-19-15-01-30,-13.400000,12.200000,-2.360000,2.700000,-19.400000,-62.500000,1.200000
2026-05-19-15-01-31,-13.400000,12.260000,-2.270000,3.700000,-19.000000,-61.900002,1.200000
2026-05-19-15-01-31,-13.430000,12.330000,-2.150000,3.900000,-20.600000,-61.099998,1.200000
2026-05-19-15-01-31,-13.440000,12.370000,-2.060000,3.400000,-21.200001,-59.900002,1.200000
2026-05-19-15-01-32,-13.460000,12.400000,-1.980000,5.600000,-17.299999,-58.400002,1.200000
2026-05-19-15-01-32,-13.460000,12.430000,-1.940000,6.200000,-16.600000,-58.099998,1.200000
2026-05-19-15-01-32,-13.480000,12.410000,-1.890000,6.800000,-17.500000,-57.700001,1.200000
2026-05-19-15-01-33,-13.500000,12.440000,-1.830000,7.300000,-19.799999,-57.400002,1.200000
2026-05-19-15-01-33,-13.540000,12.480000,-1.680000,8.100000,-21.900000,-57.099998,1.200000
2026-05-19-15-01-33,-13.590000,12.500000,-1.520000,8.600000,-24.500000,-56.799999,1.200000
2026-05-19-15-01-34,-13.640000,12.530000,-1.410000,8.100000,-25.000000,-55.799999,1.200000
2026-05-19-15-01-34,-13.670000,12.530000,-1.340000,6.700000,-23.799999,-54.099998,1.200000
2026-05-19-15-01-35,-13.720000,12.550000,-1.260000,5.900000,-27.700001,-53.099998,1.200000
2026-05-19-15-01-35,-13.790000,12.580000,-1.120000,8.100000,-28.100000,-52.299999,1.200000
2026-05-19-15-01-35,-13.820000,12.590000,-1.050000,8.500000,-27.500000,-51.799999,1.200000
2026-05-19-15-01-35,-13.840000,12.590000,-1.030000,3.600000,-28.000000,-50.599998,1.200000
2026-05-19-15-01-36,-13.860000,12.600000,-1.040000,-2.600000,-45.599998,-48.200001,1.200000
2026-05-19-15-01-36,-13.860000,12.560000,-1.060000,-3.300000,-78.000000,-43.900002,1.200000
2026-05-19-15-01-36,-13.850000,12.460000,-0.970000,168.800003,-80.099998,149.899994,1.200000
2026-05-19-15-01-37,-13.890000,12.360000,-0.720000,105.800003,-85.500000,-142.500000,1.200000
2026-05-19-15-01-37,-13.920000,12.300000,-0.530000,45.299999,-82.400002,-80.199997,1.200000
2026-05-19-15-01-37,-13.960000,12.200000,-0.300000,21.000000,-70.199997,-53.099998,1.300000
2026-05-19-15-01-37,-13.980000,12.520000,-0.690000,10.900000,-43.000000,-37.700001,1.200000
2026-05-19-15-01-38,-13.980000,12.540000,-0.630000,8.500000,-25.700001,-31.600000,1.200000
